Name,Y-Koord.,X-Koord.,Höhe,Verkehrsmittel
"Hünibach, Stationsstrasse",615.937,176.996,556,Bus
Hüniken,615.117,226.008,471,Bus
Hünikon (Neftenbach),692.505,267.548,489,Bus
"Hünikon (Neftenbach), Vontobel",691.6,267.675,415,Bus
Hüntwangen-Wil,680.812,270.616,393,Zug
"Hüntwangen-Wil, Bahnhof",680.82,270.61,393,Bus
"Hüntwangen, Dorf",679.283,272.103,395,Bus
"Hüntwangen, Fabrikstrasse",679.2,272.18,395,Bus
Hürlistein Ost,692.877,253.042,492,(Zug)
Hürlistein West,691.344,253.329,474,(Zug)
Hüslimatt,608.788,261.761,294,Tram
Hüswil,635.44,219.835,613,Zug
"Hüswil, Bahnhof",635.47,219.852,612,Bus
"Hüswil, Stoos",635.807,219.239,624,Bus
"Hütten, Abzw. Schönenberg",690.712,225.38,685,Bus
"Hütten, Chneus",691.409,225.553,742,Bus
"Hütten, Friedhof",692.7,225.7,742,Bus
"Hütten, Langmoos",692.125,225.672,742,Bus
"Hütten, Rebgartenstrasse",692.863,225.672,736,Bus
"Hütten, Schulhaus",693.03,225.661,742,Bus
"Hütten, Schöntal",693.45,225.85,742,Bus
"Hütten, Segel",692.225,226.348,742,Bus
Hüttenberg,718.178,199.837,1309,Luftseilbahn
Hüttikon,671.485,255.468,438,Bus
Hüttlingen-Mettendorf,715.541,271.313,403,Zug
"Hüttwilen, Hörnliwald",708.648,274.902,609,Bus
"Hüttwilen, Isenbühl",707.85,274.399,509,Bus
"Hüttwilen, Neumühle",708.592,273.072,433,Bus
"Hüttwilen, Oberdorf",707.767,274.157,470,Bus
"Hüttwilen, Post",707.594,274.005,454,Bus
"Hüttwilen, Stutheien",706.435,274.557,466,Bus
"Ibach, Abzw. Unterschönenbuch",691.67,206.182,493,Bus
"Ibach, Diesel",690.985,207.223,450,Bus
"Ibach, Eichenweg",692.332,207.596,488,Bus
"Ibach, Eigenwies",691.648,207.857,460,Bus
"Ibach, Erlen",691.47,207.344,458,Bus
"Ibach, Grossstein",692.29,207.629,488,Bus
"Ibach, Husmatt",691.711,206.387,482,Bus
"Ibach, Kapelle",691.717,205.947,524,Bus
"Ibach, Kieswerk",691.752,206.58,466,Bus
"Ibach, Landsgemeindestrasse",691.778,207.087,450,Bus
"Ibach, Muotastrasse",691.464,207.451,450,Bus
"Ibach, Mythen Center",691.963,207.885,469,Bus
"Ibach, Oberschönenbuch",691.847,205.785,542,Bus
"Ibach, Plätzli",691.662,207.321,450,Bus
"Ibach, Post/Kirche",691.739,207.585,458,Bus
"Ibach, Rainweg",692.243,207.667,484,Bus
"Ibach, Rest. Rose",691.884,206.769,450,Bus
"Ibach, Schützenstrasse",692.028,207.847,475,Bus
"Ibach, Seilerstrasse",692.08,208.075,475,Bus
"Ibach, Studenmatt",691.208,207.469,450,Bus
"Ibergeregg, Alpstubli",698.672,208.057,1379,Bus
"Ibergeregg, Eseltritt",698.38,206.968,1307,Bus
"Ibergeregg, Passhöhe",698.429,208.185,1406,Bus
"Ibergeregg, Riedmatt",698.227,207.325,1346,Bus
"Ichertswil, alte Post",604.683,222.959,487,Bus
"Icogne, poste",600.041,126.606,1030,Bus
"Icogne, Les Vernasses",600.246,126.32,1059,Bus
"Icogne, Prasserin",599.754,126.567,985,Bus
"Ifenthal, Kirche",631.527,247.077,715,Bus
"Iffwil, Moosgasse",602.647,212.604,572,Bus
"Iffwil, Spritzenhaus",602.984,212.536,563,Bus
"Iffwil, Strücki",602.7,212.161,585,Bus
"Ifwil b. B., Aadorferstrasse",713.1,258.3,564,Bus
"Ifwil b. B., Ausserdorf",712.975,258.171,564,Bus
Igis,761.837,202.053,523,Zug
"Igis, Castaletweg",762.141,201.843,533,Bus
"Igis, Dorfplatz",762.521,201.648,561,Bus
"Igis, Im Lux/Gruobhof",762.18,202.057,532,Bus
"Igis, Im Lux/Neuhof",762.045,202.078,527,Bus
"Igis, Kreuzwiese",762.57,202.042,542,Bus
"Igis, Rebhaldenweg",762.235,201.321,562,Bus
"Igis, Schulhaus",762.373,201.681,551,Bus
Il Fuorn P6,812.079,171.838,1795,Bus
Ilanz,735.081,181.987,698,Zug
"Ilanz, Albertushof",734.157,182.146,788,Bus
"Ilanz, Bahnhof/Post",735.1,181.96,702,Bus
"Ilanz, Obertor",734.69,181.611,715,Bus
"Ilanz, Plazza Cumin",734.866,181.861,699,Bus
"Ilanz, Punt dal Glogn",735.391,181.888,695,Bus
"Ilanz, S. Clau sura",734.463,181.972,711,Bus
"Ilanz, Sogn Martin",734.636,180.951,787,Bus
"Ilanz, Spital",734.975,182.143,700,Bus
"Illarsaz, canal",561,128.195,384,Bus
"Illarsaz, village",560.65,129.01,387,Bus
"Illarsaz, Sauges",560.525,129.85,384,Bus
Illas,632.944,119.67,872,Bus
Illgau (Luftseilbahn),697.753,204.784,828,Luftseilbahn
Illgau Dorf,697.93,204.895,816,Luftseilbahn
"Illhart, Oberdorf",720.435,275.816,538,Bus
"Illhart, Sternen",720.243,275.46,511,Bus
"Illighausen, Dorf",733.029,274.074,561,Bus
"Illighausen, Schulstrasse",733.026,274.076,562,Bus
"Illighausen, Wilen",733.127,274.448,548,Bus
Illiswil,592.445,202.573,563,Bus
Illnau,696.914,251.682,517,Zug
"Illnau, Bahnhof",696.904,251.692,517,Bus
"Illnau, Brandstrasse",697.615,251.059,520,Bus
"Illnau, Chrummenacher",696.654,251.3,517,Bus
"Illnau, Dorfplatz",697.046,251.563,510,Bus
"Illnau, Gemeindehaus",696.64,252.349,517,Bus
"Illnau, Horben",698.555,252.147,567,Bus
"Illnau, Kirche",696.503,252.318,545,Bus
"Illnau, Löwen",696.502,252.511,517,Bus
"Illnau, Rütlistrasse",697.467,251.295,524,Bus
"Illnau, Steinacher",696.233,252.007,517,Bus
"Illnau, Weisslingerstrasse",697.244,251.589,517,Bus
"Illnau, Wingert",696.093,251.865,517,Bus
Iltios,741.999,227.73,1354,Standseilbahn/Luftseilbahn
"Im Fang, Dorf",584.632,160.956,923,Bus
"Im Fang, La Bochenaz",583.115,160.819,899,Bus
"Im Fang, Praz-Jean",581.94,161.229,890,Bus
"Im Fang, Zur Eich",585.743,161.464,951,Bus
Im Holz,602.755,231.11,616,Zug
Immensee,677.749,216.13,460,Zug
Immensee (See),677.852,216.678,416,Schiff
"Immensee, Dorf",677.715,216.82,416,Bus
"Immensee, Gymnasium",677.11,216.425,478,Bus
"Immensee, Hohle Gasse",676.9,216.07,461,Bus
"Immensee, Post",677.44,216.305,460,Bus
"Immensee, Sunnehof",677.852,216.994,477,Bus
Immenstaad,744.879,280.706,396,Schiff
"Indemini, Isolabella",708.213,106.895,1134,Bus
"Indemini, Monti",708.66,106.686,1197,Bus
"Indemini, Monti In Cima Al Pra",708.7,106.86,1322,Bus
"Indemini, Paese",707.336,105.874,983,Bus
"Indemini, Pezze",707.809,106.231,1055,Bus
Inden,613.782,132.532,1137,Bus
"Inden, Russengraben",613.413,133.857,1254,Bus
"Ingenbohl, Fuchsenen",690.296,206.86,445,Bus
"Ingenbohl, Gätzli",689.695,206.445,440,Bus
"Ingenbohl, Klosterstrasse",689.524,206.317,440,Bus
Inkwil,617.132,227.196,467,(Zug)
"Inkwil, Bahnhof",617.732,227.309,466,Bus
"Inkwil, Dorf",617.712,227.691,466,Bus
"Innerberg BE, Bergweid",590.113,204.533,660,Bus
"Innerberg BE, Dorf",589.867,205.08,710,Bus
"Innerberg BE, Frieswilfeld",589.251,205.086,691,Bus
"Innerberg BE, Weidhaus",589.716,204.982,692,Bus
"Innereriz, Bödeli",628.241,181.99,997,Bus
"Innereriz, Garage",629.379,181.765,1024,Bus
"Innereriz, Säge",629.567,181.689,1024,Bus
Innergsteig,587.823,136.107,1210,Luftseilbahn
"Innerthal, Post",712.421,218.236,908,Bus
"Innerthal, Staumauer",711.331,218.369,912,Bus
Innertkirchen Grimseltor,660.481,173.015,625,Zug
Innertkirchen MIB,660.712,172.641,636,Zug
"Innertkirchen MIB, Bahnhof",660.682,172.648,632,Bus
Innertkirchen Unterwasser,660.205,173.31,625,Zug
"Innertkirchen, Eggi",660.947,173.336,701,Bus
"Innertkirchen, Gentalhütten",664.449,176.487,1220,Bus
"Innertkirchen, Grimseltor",660.443,173.014,625,Bus
"Innertkirchen, Haberen",664.529,174.749,1041,Bus
"Innertkirchen, Hinterflieli",662.496,173.671,786,Bus
"Innertkirchen, Innere Urweid",662.129,170.161,756,Bus
"Innertkirchen, Matten",663.749,174.067,846,Bus
"Innertkirchen, Mühletal",663.245,174.017,849,Bus
"Innertkirchen, Schwarzental",666.927,178.723,1370,Bus
"Innertkirchen, Schütziboden",667.534,179.886,1536,Bus
"Innertkirchen, Wagenkehr",663.484,175.065,1212,Bus
"Innertkirchen, Wiler",661.409,173.26,735,Bus
"Innertkirchen, Winkel",659.605,173.335,619,Bus
"Innertkirchen,Abzw. Riglisflie",661.834,173.553,761,Bus
Ins,574.211,205.475,438,Zug
Ins [Gleis 11],574.243,205.492,477,Zug
Ins Dorf,574.765,206.112,476,Zug
"Ins, Bahnhof",574.191,205.49,438,Bus
"Ins, Brennerei",573.138,206.715,439,Bus
"Ins, Dorf",574.555,206.137,473,Bus
"Ins, West",574.155,206.181,469,Bus
Insel Mainau,732.251,285.558,396,Schiff
Insel Ufenau,701.406,230.554,406,Schiff
"Insone, ai Corte",722.806,105.33,1010,Bus
"Insone, Bivio per Insone",723.165,105.444,977,Bus
"Insone, Paese",723.154,105.129,904,Bus
"Insone, Stella",723.009,105.195,927,Bus
Interlaken DIH,631.568,169.637,560,Standseilbahn
Interlaken Harderbahn,632.644,171.177,564,Standseilbahn
Interlaken Ost,632.921,171.122,567,Zug
Interlaken Ost Brünig,632.789,171.106,567,(Zug)
Interlaken Ost BrS,632.934,171.254,567,Schiff
Interlaken Ost SBB (Gleisende),632.851,171.13,573,(Zug)
"Interlaken Ost, Bahnhof",632.926,171.101,567,Bus
Interlaken West,631.582,170.239,564,Zug
Interlaken West ThS,631.528,170.192,564,Schiff
"Interlaken West, Bahnhof",631.605,170.328,563,Bus
"Interlaken, Berufsschule BZI",633.182,170.369,570,Bus
"Interlaken, Drei Tannen",632.52,170.94,568,Bus
"Interlaken, Geissgasse",634.044,170.95,564,Bus
"Interlaken, Gymnasium",632.965,170.536,569,Bus
"Interlaken, Heimwehfluhbahn",631.607,169.676,566,Bus
"Interlaken, Jungfraustrasse",631.872,170.529,566,Bus
"Interlaken, Kursaal",632.244,170.778,569,Bus
"Interlaken, Lindenallee",633.052,170.796,568,Bus
"Interlaken, Mittleres Moos",633.582,170.927,564,Bus
"Interlaken, Rugenparkstrasse",631.607,170.151,566,Bus
"Interlaken, Sonnenhof",632.378,170.487,564,Bus
"Interlaken, Unt. Bönigstrasse",633.468,171.057,564,Bus
"Interlaken, Zentralplatz",631.855,170.463,566,Bus
"Interlaken, Zentrum Artos",632.715,170.533,569,Bus
Intra NLM,688.18,87.54,203,Schiff
"Intra, Imbarc. Nuovo",688.2,87.7,203,Bus
Intragna,697.576,114.807,342,Zug
Intragna (Funivia),697.462,114.966,342,Luftseilbahn
"Intragna, Ponte",697.584,114.968,321,Bus
Intschi,692.58,179.482,650,Zug
Intschi (Luftseilbahn Arnisee),692.511,179.55,627,Luftseilbahn
"Intschi, Aelmen",693.21,179.84,600,Bus
"Intschi, Seilbahn",692.52,179.535,627,Bus
"Inwil bei Baar, Ebel",682.93,226.26,440,Bus
"Inwil bei Baar, Huobhof",682.89,225.94,455,Bus
"Inwil bei Baar, Kirche",683.158,226.184,430,Bus
"Inwil bei Baar, Rigistrasse",682.84,226.57,430,Bus
"Inwil bei Baar, Zuwebe",683.16,226.52,458,Bus
"Inwil, Dorf",669.191,219.478,421,Bus
"Inwil, Körbligen",672.66,220.76,428,Bus
"Inwil, Oberhofen",668.6,219.383,420,Bus
"Inwil, Pannerhof",668.94,219.404,419,Bus
Ipsach,584.582,218.507,435,Zug
Ipsach Herdi,584.084,217.952,438,Zug
"Ipsach, Bahnweg",584.407,218.215,441,Bus
"Iragna, Blono",717.936,131.238,275,Bus
"Iragna, Buscerina",717.637,132.476,280,Bus
"Iragna, Cave Mairano",717.359,133.241,288,Bus
"Iragna, Mairano Nord",717.275,133.623,295,Bus
"Iragna, Nord",717.748,132.17,286,Bus
"Iragna, Ponte dei Ladri",717.818,131.826,282,Bus
"Iragna, Prealberto",716.971,134.299,288,Bus
Isérables,584.964,112.558,1116,Luftseilbahn
"Isérables, église",585.029,112.266,1102,Bus
"Isérables, parc",585.12,111.948,1090,Bus
"Isérables, téléphérique",584.955,112.535,1098,Bus
"Isérables, Auddes",584.894,111.465,1085,Bus
"Isérables, Les Chenevieres",585.283,111.546,1053,Bus
"Isérables, Villy",583.65,111.225,1118,Bus
Ischalp,782.759,184.519,1937,Luftseilbahn
"Iselisberg, Abzweigung",705.33,271.777,500,Bus
"Iselisberg, Dorf",704.5,271.55,506,Bus
"Iselisberg,Restaurant Aussicht",704.414,271.575,508,Bus
Isella-Olgia,687.905,110.374,612,Zug
Iselle di Trasquera,659.3,117.6,629,Bus
Iselle portail tunnel,658.804,117.644,630,(Zug)
Iselle transito,695.401,117.528,630,Zug
"Iselle, Stazione",658.986,117.574,610,Bus
Iseltwald,640.061,173.535,566,Schiff
"Iseltwald, am Urfer",639.404,172.728,655,Bus
"Iseltwald, Dorfplatz",640.188,173.518,566,Bus
"Iseltwald, Mühle",639.889,173.013,604,Bus
"Iseltwald, Sengg",639.13,172.655,673,Bus
"Iseltwald, Unterschwand",638.641,172.311,635,Bus
Isenau,580.352,134.698,1766,Luftseilbahn
Isenfluh (Luftseilbahn),634.972,163.336,1090,Luftseilbahn
"Isenfluh, Dorf",634.994,163.411,1081,Bus
"Isenthal, Chäppeli",687.802,196.795,624,Bus
"Isenthal, Chliwäldli",683.076,195.873,939,Bus
"Isenthal, Heissrüti",686.497,196.304,729,Bus
"Isenthal, Luss",685.201,196.21,794,Bus
"Isenthal, Post",685.546,196.105,775,Bus
"Isenthal, Schluchen",683.543,196.105,909,Bus
"Isenthal, Schwanden",684.359,196.308,850,Bus
"Isenthal, Schwybogenbrücke",685.925,196.172,754,Bus
"Isenthal, Seilbahn St. Jakob",682.589,195.068,978,Bus
"Isenthal, Stettli",682.801,195.473,959,Bus
"Isenthal, Weid-Furggelen",684.81,196.33,829,Bus
"Iseo, Paese",711.788,95.888,697,Bus
Isleten-Isenthal,688.135,197.185,435,Schiff
"Isleten-Isenthal,Schiffstation",688.125,197.175,440,Bus
"Isleten, Seegarten",688.108,196.917,436,Bus
Islikon,705.955,267.296,423,Zug
"Islikon, Bahnhof",705.952,267.277,424,Bus
"Islikon, Dorf",705.626,267.021,422,Bus
"Islikon, Zentrum",705.672,266.964,424,Bus
"Islisberg, Dorf",675.65,241.9,675,Bus
"Islisberg, Räbacher",675.349,241.674,670,Bus
"Isola (Italia), Paese",745.47,145.32,1283,Bus
Isola Bella,684.29,83.12,200,Schiff
Isola Madre NLM,685.28,84.79,200,Schiff
Isola Pescatori NLM,683.918,83.622,200,Schiff
Isola SS,776.371,142.396,1810,Schiff
Isole di Brissago,700.164,109.839,197,Schiff
"Isone, Gròssa",719.704,109.884,754,Bus
"Isone, Mulino",719.244,109.51,741,Bus
"Isone, Paese",719.528,109.795,745,Bus
"Isone, Piazzale",719.95,110.127,770,Bus
Ispra NLM,690.782,74.116,220,"Schiff, nicht im Fahrplan"
Issert,575.735,94.71,1056,Bus
"Issert, Les Arlaches",575.766,93.604,1117,Bus
"Istighofen, Dorf",728.85,267.05,447,Bus
Itaslen,713.468,255.297,597,Bus
Itingen,626.281,257.446,359,Zug
Itramen Egg,0,0,0,Luftseilbahn
Itravers,603.8,121.9,941,Bus
"Itschnach, Dorf",687.962,242.532,585,Bus
"Itschnach, Fallacher",688.245,242.674,585,Bus
"Itschnach, Rebweg",687.645,242.394,566,Bus
"Itschnach, Tägermoos",687.338,242.309,531,Bus
"Ittenthal, Dorfmitte",646.684,263.244,402,Bus
"Ittenthal, Rüttiweg",646.405,263.471,386,Bus
Ittigen bei Bern,603.462,202.472,529,Zug
"Ittigen, Aespliz",603.138,203.127,555,Bus
"Ittigen, Bahnhof",603.432,202.518,526,Bus
"Ittigen, Brunnenhof",603.653,203.092,585,Bus
"Ittigen, Grauholzstrasse",603.168,203.428,577,Bus
"Ittigen, Hausmattstrasse",603.925,202.75,584,Bus
"Ittigen, Ittigenstrasse",603.806,203.037,587,Bus
"Ittigen, Mannenberg",603.862,203.12,597,Bus
"Ittigen, Pulverstutz",602.639,202.502,539,Bus
"Ittigen, Schermenwaldstrasse",602.453,201.927,550,Bus
"Ittigen, Talgut-Zentrum",603.458,202.6,530,Bus
"Ittigen, Zulligerstrasse",603.441,203.186,581,Bus
Jakobsbad,742.852,242.742,876,Zug
Jakobsbad (Kronbergbahn),742.854,242.725,876,Luftseilbahn
"Jakobsbad, Station",742.89,242.809,919,Bus
Jakobshorn,784.033,182.955,2571,Luftseilbahn
Jakobstal,713.42,263.105,463,Zug
Jaman,564.508,143.438,1742,Zahnradbahn
Jassbach,619.912,188.635,903,Bus
Jatzmeder,780.629,179.723,2060,Luftseilbahn
"Jaun, Dorf",587.533,162.194,1016,Bus
"Jaun, Kappelboden",588.393,162.12,1021,Bus
"Jaun, Weidli",589.708,162.007,1144,Bus
"Jaunpass, Restaurant",592.253,160.025,1508,Bus
Jegenstorf,605.254,210.734,522,Zug
"Jegenstorf, Bahnhof",605.225,210.781,522,Bus
"Jegenstorf, Friedhof",605.586,211.529,528,Bus
"Jegenstorf, Gruebeweg",604.89,211.195,536,Bus
"Jegenstorf, Risere",604.676,210.897,537,Bus
"Jegenstorf, Rotonda",605.485,211.907,539,Bus
"Jegenstorf, Sägetstrasse",605.412,211.182,523,Bus
"Jegenstorf, Zentrum",605.196,210.972,526,Bus
Jeizinen LGJ,621.883,130.584,1525,Luftseilbahn
Jeizinen SJN,0,0,0,Luftseilbahn
Jenaz,773.588,200.15,723,Zug
"Jenaz, Altersheim",773.273,200.368,715,Bus
"Jenaz, Bahnhof",773.613,200.121,721,Bus
"Jenaz, Marktplatz",773.667,200.042,723,Bus
"Jenaz,Rosengarten/Schulanlagen",772.971,200.699,710,Bus
"Jenins, Rathaus",760.999,207.738,629,Bus
"Jenins, Sonne",761.212,207.648,611,Bus
"Jens, Birkenweg",586.233,216.705,503,Bus
"Jens, Dorfplatz",586.711,216.344,448,Bus
"Jens, Herrenwald",586.054,216.972,526,Bus
"Jens, Hungerberg",586.235,216.701,478,Bus
"Jens, Kürze",586.297,215.945,452,Bus
Jestetten,685.242,278.811,438,Zug
Jestetten Süd,684.762,277.456,438,(Zug)
"Jestetten, Bahnhof",685.251,278.8,438,Bus
"Jestetten, Hauptschule",685.198,278.521,435,Bus
"Jestetten, Osterfingerstr.",683.147,276.857,433,Bus
"Jestetten, Ratshaus",684.89,278.385,430,Bus
"Jestetten, Realschule",684.822,278.625,434,Bus
"Jestetten, Zollamt Hardt",686.843,280.136,433,Bus
"Jestetten, Zollamt Wangetal",682.203,277.768,444,Bus
"Jeuss, Dorf Eingang",578.705,194.99,554,Bus
"Jeuss, Schulhaus",578.923,194.789,544,Bus
Jochpass,672.402,181.266,2213,Luftseilbahn
Jona,705.71,232.056,433,Zug
"Jona, Allmeindstrasse",705.887,232.113,422,Bus
"Jona, Altersheim Meienberg",705.152,232.413,426,Bus
"Jona, Aubrigstrasse",706.01,232.374,427,Bus
"Jona, Bahnhof",705.734,231.952,420,Bus
"Jona, Bollwies",706.3,231.925,433,Bus
"Jona, Buech Industrie",708.085,231.58,414,Bus
"Jona, Buechstrasse Ost",708.23,231.7,410,Bus
"Jona, Buechstrasse West",707.99,231.39,410,Bus
"Jona, Busskirchstrasse",705.645,231.087,411,Bus
"Jona, Erlen",707.03,232.01,422,Bus
"Jona, Feldli",706.57,231.97,433,Bus
"Jona, Feldlistrasse",706.6,231.85,418,Bus
"Jona, Fluhstrasse",704.544,232.635,415,Bus
"Jona, Geberit",706.383,231.393,413,Bus
"Jona, Grünfeld",706.304,231.105,411,Bus
"Jona, Grüt",705.968,232.44,427,Bus
"Jona, Hummelberg",707.42,232.224,448,Bus
"Jona, Hummelwaldstrasse",707.034,232.088,436,Bus
"Jona, Jona-Center",706.72,231.97,419,Bus
"Jona, Kindergarten Hummelberg",707.21,232.135,449,Bus
"Jona, Kreuz",705.84,231.94,433,Bus
"Jona, Kreuzackerstrasse",705.075,233,456,Bus
"Jona, Langrütistrasse",706.51,231.63,415,Bus
"Jona, Lenggiserstrasse",704.85,233.05,451,Bus
"Jona, Lenggisrain",704.569,233.108,451,Bus
"Jona, Molkereistrasse",705.9,232.01,420,Bus
"Jona, Neuhof",705.96,232.16,422,Bus
"Jona, Raineggstrasse",706.162,232.422,433,Bus
"Jona, Schachen",706.001,231.705,418,Bus
"Jona, Schönau",705.405,233.084,433,Bus
"Jona, Sonnenblickstrasse",704.61,233.262,473,Bus
"Jona, Spitzenwies",704.411,233.583,488,Bus
"Jona, St. Dionys",707.46,231.96,428,Bus
"Jona, Strandbad Stampf",706.528,230.493,401,Bus
"Jona, Tägernau Rank",706.35,232.475,438,Bus
"Jona, Vita-Parcours",705.865,232.912,443,Bus
"Jona, Vogelau/Bahnhof",705.775,232.185,422,Bus
"Jona, Weiden",706.031,231.059,410,Bus
"Jona, Wendeplatz",706.462,232.544,442,Bus
"Jona, Wohnheim Balm",703.78,233.66,495,Bus
Jonction (Genève),498.287,117.564,396,(Zug)
"Jonen, Garagenplatz",672.181,239.5,404,Bus
"Jonen, Käppeli",672.244,239.171,423,Bus
"Jonen, Post",672.374,238.807,398,Bus
"Jonen, Radmühle",672.176,239.448,426,Bus
"Jonen, Weingasse",672.567,238.503,419,Bus
"Jongny, village",554.142,147.727,621,Bus
"Jongny, Chaudette",554.981,148.853,753,Bus
"Jongny, Combette",554.704,148.14,662,Bus
"Jongny, Reposoir",554.375,148.024,643,Bus
"Jonschwil, Kreisel",724.33,253.957,598,Bus
"Jonschwil, Oberbettenau",725.256,254.494,585,Bus
"Jonschwil, Sonne",724.238,253.817,598,Bus
"Jonschwil, Steinacker",723.975,254.368,587,Bus
"Jonschwil, Winkel",724.385,253.679,611,Bus
Jor,563.62,144.925,1080,Zug
Jorasse,577.101,116.966,1850,Luftseilbahn
Jordils,537.737,151.291,396,Metro
Jouxtens-Mézery,535.81,155.57,555,Zug
Juckern,707.095,249.33,609,Bus
"Julier, La Veduta",775.053,149.082,2236,Bus
Jungfraujoch,641.681,155.275,3454,Zahnradbahn
"Juriens, village",524.434,171.592,784,Bus
"Juriens, Le Cosson",524.075,170.45,817,Bus
"Jussy, château",509.877,121.32,475,Bus
"Jussy, place",509.505,121.063,469,Bus
"Jussy, Bellebouche",510.36,121.361,481,Bus
"Jussy, Centre Horticole",508.306,119.875,445,Bus
"Jussy, Châtaignières",511.89,121.759,492,Bus
"Jussy, L'Abbaye",508.404,119.65,447,Bus
"Jussy, La Forge",508.304,120.789,444,Bus
"Jussy, La Loure",509.169,121.097,463,Bus
"Jussy, Meurets",510.015,121.226,478,Bus
"Jussy, Monniaz",512.656,121.793,512,Bus
"Jussy, Peupliers",510.661,121.46,485,Bus
"Jussy, Route de Lullier",508.216,120.076,444,Bus
"Jussy, Sionnet",508.355,120.922,446,Bus
"Kägiswil, Dorf",662.611,197.128,489,Bus
"Kägiswil, Schlieren",662.95,197.475,484,Bus
"Känerkinden, Dorf",630.092,251.343,552,Bus
"Känerkinden, Schulhaus",630.189,251.553,552,Bus
Känzeli BCD,759.184,189.649,1198,Luftseilbahn
Käppelimatt b. Willisau,640.757,218.604,575,Bus
Käserstatt,659.614,178.796,1827,Luftseilbahn
"Kadelburg, Löwen",664.437,273.702,324,Bus
"Kadelburg, Post",664.42,273.488,326,Bus
Kaien,756.087,255.098,969,Bus
Kaiseraugst,621.496,265.346,274,Zug
Kaiseraugst BPG,621.64,265.689,274,Schiff
"Kaiseraugst, Bahnhof",621.472,265.319,274,Bus
"Kaiseraugst, Hoffmann-La Roche",622.737,265.332,293,Bus
"Kaiseraugst, Liebrüti",622.017,265.014,291,Bus
"Kaiseraugst, Sagerweg",622.48,265.113,294,Bus
Kaiserstuhl AG,673.786,268.876,368,Zug
Kaiserstuhl AG Quai,673.817,269.207,333,(Schiff) nicht bedient
"Kaiserstuhl AG, Bahnhof",673.712,268.893,368,Bus
"Kaiserstuhl AG, Schulhaus",673.628,269.089,360,Bus
Kaiserstuhl OW,656.237,185.065,698,Zug
"Kaiserstuhl OW, Bahnhof",656.238,184.923,697,Bus
"Kaisten, Eigenmatt",645.626,265.09,340,Bus
"Kaisten, Gemeindehaus",645.679,265.633,340,Bus
"Kaisten, Kaisterberg",644.942,264.275,475,Bus
"Kaisten, Lümberg",645.609,265.379,337,Bus
"Kaisten, Ritanne",644.686,266.685,310,Bus
"Kaisten, Steigstich",645.709,264.904,343,Bus
"Kaisten, Unterdorf",645.601,266.038,328,Bus
"Kaisten, Weidstrasse",645.68,266.02,327,Bus
Kalberhöni,0,0,0,Luftseilbahn
Kalchrain,709.049,274.528,590,Bus
"Kalchstätten, Eigen",590.175,179.998,992,Bus
Kallnach,584.534,208.295,445,Zug
"Kallnach, Bahnhof",584.492,208.266,444,Bus
"Kallnach, Sternen",584.555,207.875,458,Bus
Kalpetran,630.742,118.156,897,Zug
Kalpetran (Seilbahn)Talstation,630.727,118.174,916,Luftseilbahn
Kalpetran West,630.598,118.013,897,(Zug)
"Kalpetran, Dorf",631.299,118.394,896,Bus
"Kalpetran, Talstrasse",631.3,118.4,930,Bus
"Kaltacker, Leumberg",619.28,213.992,714,Bus
"Kaltacker, Post",617.669,214.082,714,Bus
"Kaltbach, Refa",647.34,225.851,522,Bus
Kaltbrunn,719.96,230.882,470,Zug
"Kaltbrunn, Aeuli",721.373,229.334,436,Bus
"Kaltbrunn, Altersheim",719.588,230.709,430,Bus
"Kaltbrunn, Dorf",720.094,230.41,439,Bus
"Kaltbrunn, Fischhausen",718.77,230.875,421,Bus
"Kaltbrunn, Gasterstrasse",720.318,230.226,438,Bus
"Kaltbrunn, Müllisperg",720.625,229.875,441,Bus
"Kaltbrunn, Schulhaus Altbreit.",720.387,230.224,439,Bus
"Kaltbrunn, Steinenbrücke",721.066,229.656,449,Bus
"Kaltbrunn, Stiggleten",719.982,229.878,425,Bus
Kaltenboden (Agl),697.427,224.974,819,Zug
Kaltenbrunnen bei Meiringen,656.199,172.276,1212,Bus
Kaltenherberg,627.32,231.873,454,Zug
Kalter Boden,625.427,99.341,1550,(Zug)
"Kalthäusern, Dorf",715.774,264.73,487,Bus
Kandergrund,617.18,156.26,859,(Zug)
"Kandergrund, Altels",617.12,154.912,858,Bus
"Kandergrund, Bifige",616.845,156.823,816,Bus
"Kandergrund, Post",617.027,156.243,815,Bus
"Kandergrund, Riegelsee",617.546,154.263,869,Bus
Kandersteg,617.859,149.383,1176,Zug
Kandersteg (Luftseilbahn),617.078,148.681,1188,Luftseilbahn
Kandersteg GKO,618.735,149.603,1203,Luftseilbahn
Kandersteg LKS,617.274,147.285,1205,Luftseilbahn
"Kandersteg, Bahnhof",617.901,149.369,1176,Bus
"Kandersteg, Blümlisalp",618.155,149.772,1176,Bus
